dataset,sequence_name,model_type,past,iterations,AUC,RAUC,VUS,F1,RF,AUCf,RAUCf,VUSf,F1f,RFf,run_name,overview_plot,latent_plot,roc_plot,code_configuration,experiment_name,experiment_type,slurm,path
fsb,2-sine-long-2-diff-anomalies-one-channel,tcNF-cnn,213,0,0.83,0.83,0.83,0.26,0.03,[0.8316595744680851],[0.8346907164979894],[0.83337655504893],[0.2616033755274262],[0.02938426862689855],tcNF-cnn#2-sine-long-2-diff-anomalies-one-channel#0#2teaz0x9k6,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-sine-long-2-diff-anomalies-one-channel#0#2teaz0x9k6/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-sine-long-2-diff-anomalies-one-channel#0#2teaz0x9k6/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-sine-long-2-diff-anomalies-one-channel#0#2teaz0x9k6/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 11, 'input_embedding_type': 0, 'seed': 51, 'past': 213, 'hidden_multiplier': 36, 'st_net_layers': 4, 'st_dropout': 0.1, 'st_funnel_factor': 2, 'encoder_layers': 3, 'encoder_size': 4, 'encoder_dropout': 0.1, 'encoder_channel_depth': 2, 'input_shape': [9785, 2], 'hist_shape': [9785, 213, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23145659,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-sine-long-2-diff-anomalies-one-channel#0#2teaz0x9k6/
fsb,4-std_cut_wave-stdRatio_2-stdPast_30-no-anomaly,tcNF-base,94,0,0.86,0.97,0.96,0.03,0.06,[0.859033452056708],[0.9718143660491708],[0.9625706245729254],[0.028616852146263912],[0.061282523554978464],tcNF-base#4-std_cut_wave-stdRatio_2-stdPast_30-no-anomaly#0#l5khfa7vz9,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#4-std_cut_wave-stdRatio_2-stdPast_30-no-anomaly#0#l5khfa7vz9/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#4-std_cut_wave-stdRatio_2-stdPast_30-no-anomaly#0#l5khfa7vz9/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#4-std_cut_wave-stdRatio_2-stdPast_30-no-anomaly#0#l5khfa7vz9/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 13, 'input_embedding_type': 0, 'seed': 61, 'past': 94, 'hidden_multiplier': 22, 'st_net_layers': 6, 'st_dropout': 0.2, 'st_funnel_factor': 6, 'input_shape': [4785, 4], 'hist_shape': [4785, 94, 4]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23145544,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#4-std_cut_wave-stdRatio_2-stdPast_30-no-anomaly#0#l5khfa7vz9/
fsb,2-sine-one-channel-anomaly-noise-00%-no-anomaly,tcNF-mlp,74,0,0.98,0.99,0.99,0.97,0.98,[0.9847883211678832],[0.9916973411159823],[0.9879794051629901],[0.9743589743589743],[0.9795918367346939],tcNF-mlp#2-sine-one-channel-anomaly-noise-00%-no-anomaly#0#krwzdy91lg,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#2-sine-one-channel-anomaly-noise-00%-no-anomaly#0#krwzdy91lg/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#2-sine-one-channel-anomaly-noise-00%-no-anomaly#0#krwzdy91lg/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#2-sine-one-channel-anomaly-noise-00%-no-anomaly#0#krwzdy91lg/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 9, 'input_embedding_type': 0, 'seed': 97, 'past': 74, 'hidden_multiplier': 42, 'st_net_layers': 2, 'st_dropout': 0.2, 'st_funnel_factor': 2, 'encoder_layers': 2, 'encoder_dropout': 0.4, 'encoder_compression_factor': 14, 'input_shape': [785, 2], 'hist_shape': [785, 74, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23148164,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#2-sine-one-channel-anomaly-noise-00%-no-anomaly#0#krwzdy91lg/
fsb,2-sine-one-channel-anomaly-noise-50%,tcNF-mlp,74,0,0.61,0.75,0.68,0.28,0.17,[0.607956204379562],[0.7544425266044772],[0.6838643410308092],[0.2765957446808511],[0.17337102936807924],tcNF-mlp#2-sine-one-channel-anomaly-noise-50%#0#lo0axuq1df,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#2-sine-one-channel-anomaly-noise-50%#0#lo0axuq1df/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#2-sine-one-channel-anomaly-noise-50%#0#lo0axuq1df/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#2-sine-one-channel-anomaly-noise-50%#0#lo0axuq1df/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 20, 'input_embedding_type': 0, 'seed': 58, 'past': 74, 'hidden_multiplier': 45, 'st_net_layers': 5, 'st_dropout': 0.6, 'st_funnel_factor': 8, 'encoder_layers': 3, 'encoder_dropout': 0.3, 'encoder_compression_factor': 19, 'input_shape': [785, 2], 'hist_shape': [785, 74, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23148165,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#2-sine-one-channel-anomaly-noise-50%#0#lo0axuq1df/
fsb,2-cbf-all-channel-middle-platform-anomaly-no-anomaly,tcNF-cnn,18,0,0.79,0.45,0.42,0.01,0.33,[0.7867177522349936],[0.45404396804641683],[0.41573156564785474],[0.011428571428571429],[0.3333333333333333],tcNF-cnn#2-cbf-all-channel-middle-platform-anomaly-no-anomaly#0#ruwosbnimy,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-cbf-all-channel-middle-platform-anomaly-no-anomaly#0#ruwosbnimy/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-cbf-all-channel-middle-platform-anomaly-no-anomaly#0#ruwosbnimy/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-cbf-all-channel-middle-platform-anomaly-no-anomaly#0#ruwosbnimy/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 14, 'input_embedding_type': 0, 'seed': 100, 'past': 18, 'hidden_multiplier': 26, 'st_net_layers': 7, 'st_dropout': 0.2, 'st_funnel_factor': 10, 'encoder_layers': 2, 'encoder_size': 6, 'encoder_dropout': 0.5, 'encoder_channel_depth': 10, 'input_shape': [785, 2], 'hist_shape': [785, 18, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23145552,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-cbf-all-channel-middle-platform-anomaly-no-anomaly#0#ruwosbnimy/
fsb,4-ecg-one-channel-amplitude-anomaly-no-anomaly,tcNF-mlp,17,0,0.52,0.70,0.63,0.28,0.26,[0.5190510948905109],[0.7026722152827459],[0.6286428246911342],[0.2788844621513944],[0.2571366310743081],tcNF-mlp#4-ecg-one-channel-amplitude-anomaly-no-anomaly#0#c9b5pderq0,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#4-ecg-one-channel-amplitude-anomaly-no-anomaly#0#c9b5pderq0/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#4-ecg-one-channel-amplitude-anomaly-no-anomaly#0#c9b5pderq0/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#4-ecg-one-channel-amplitude-anomaly-no-anomaly#0#c9b5pderq0/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 18, 'input_embedding_type': 0, 'seed': 92, 'past': 17, 'hidden_multiplier': 32, 'st_net_layers': 3, 'st_dropout': 0.9, 'st_funnel_factor': 7, 'encoder_layers': 6, 'encoder_dropout': 0.2, 'encoder_compression_factor': 19, 'input_shape': [785, 4], 'hist_shape': [785, 17, 4]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23148190,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#4-ecg-one-channel-amplitude-anomaly-no-anomaly#0#c9b5pderq0/
fsb,2-ecg-all-channel-anomaly,tcNF-base,3,3,"0.93, 0.95, 0.94, 0.94","0.81, 0.82, 0.82, 0.82","0.89, 0.89, 0.89, 0.88","0.68, 0.81, 0.81, 0.77","0.31, 0.43, 0.57, 0.40","[0.9300653594771242, 0.9502614379084967, 0.9433986928104575, 0.9445751633986927]","[0.8135651892768236, 0.8199141021364802, 0.8215390965900271, 0.8234462985301182]","[0.8868760817898192, 0.8875966569886392, 0.8896094130751596, 0.8836339627067784]","[0.6808510638297872, 0.8095238095238095, 0.8095238095238095, 0.7727272727272727]","[0.3079839898883505, 0.4313725490196078, 0.5747854989564816, 0.39608610567514674]",tcNF-base#2-ecg-all-channel-anomaly#0#2vsmuy6xoc,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-ecg-all-channel-anomaly#0#2vsmuy6xoc/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-ecg-all-channel-anomaly#0#2vsmuy6xoc/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-ecg-all-channel-anomaly#0#2vsmuy6xoc/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 17, 'input_embedding_type': 0, 'seed': 74, 'past': 3, 'hidden_multiplier': 23, 'st_net_layers': 7, 'st_dropout': 0.3, 'st_funnel_factor': 2, 'input_shape': [785, 2], 'hist_shape': [785, 3, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23145534,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-ecg-all-channel-anomaly#0#2vsmuy6xoc/
fsb,2-std_cut_increasing_continue-stdRatio_3-stdPast_30-no-anomaly,tcNF-mlp,15,0,0.99,0.82,0.84,0.00,0.00,[0.9875565610859729],[0.8235722363169355],[0.8369953756078152],[0.0],[0],tcNF-mlp#2-std_cut_increasing_continue-stdRatio_3-stdPast_30-no-anomaly#0#uhq6vbxf3g,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#2-std_cut_increasing_continue-stdRatio_3-stdPast_30-no-anomaly#0#uhq6vbxf3g/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#2-std_cut_increasing_continue-stdRatio_3-stdPast_30-no-anomaly#0#uhq6vbxf3g/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#2-std_cut_increasing_continue-stdRatio_3-stdPast_30-no-anomaly#0#uhq6vbxf3g/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 17, 'input_embedding_type': 0, 'seed': 92, 'past': 15, 'hidden_multiplier': 36, 'st_net_layers': 7, 'st_dropout': 0.3, 'st_funnel_factor': 4, 'encoder_layers': 1, 'encoder_dropout': 0.6, 'encoder_compression_factor': 6, 'input_shape': [885, 2], 'hist_shape': [885, 15, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23148168,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#2-std_cut_increasing_continue-stdRatio_3-stdPast_30-no-anomaly#0#uhq6vbxf3g/
fsb,8-ecg-one-channel-anomaly,tcNF-cnn,33,10,"1.00, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.93, 0.95, 0.99, 0.99","0.85, 0.92, 0.99, 0.98, 0.87, 0.82, 0.82, 0.73, 0.78, 1.00, 1.00","0.91, 0.96, 0.99, 0.98, 0.92, 0.89, 0.89, 0.81, 0.86, 0.99, 1.00","0.65, 0.80, 0.50, 0.45, 0.64, 0.47, 0.78, 0.16, 0.31, 0.49, 0.62","0.08, 0.15, 0.04, 0.06, 0.07, 0.06, 0.21, 0.12, 0.14, 0.12, 0.27","[0.9977842778793419, 0.9859744058500914, 0.9922998171846436, 0.9889652650822669, 0.9919926873857403, 0.9879561243144424, 0.986983546617916, 0.9325850091407678, 0.9545009140767824, 0.9882340036563071, 0.9891334552102377]","[0.847006868861982, 0.9203761611874197, 0.9948817066271274, 0.9752349020365692, 0.8678917328572389, 0.817914258292722, 0.8195960761391816, 0.7275285065818442, 0.780316641766174, 0.9961143814649536, 0.9988366314011657]","[0.9125156729006735, 0.9552220045398249, 0.9936367130670924, 0.9804736195682655, 0.9194564507263628, 0.8886192048036777, 0.8919980998356465, 0.807922782999512, 0.8552934406581318, 0.9937977867910291, 0.9970987088361862]","[0.6486486486486487, 0.7966101694915254, 0.5026178010471204, 0.4528301886792453, 0.64, 0.4723618090452261, 0.782608695652174, 0.15789473684210525, 0.30662020905923343, 0.49230769230769234, 0.6233766233766234]","[0.07778369738945125, 0.15110178384050368, 0.04106799411698156, 0.060522315876744504, 0.06965648854961833, 0.06338688504094518, 0.20820189274447948, 0.12208835341365461, 0.13879660391288298, 0.12474226804123711, 0.2722733984951832]",tcNF-cnn#8-ecg-one-channel-anomaly#0#7z95vbp68e,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#8-ecg-one-channel-anomaly#0#7z95vbp68e/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#8-ecg-one-channel-anomaly#0#7z95vbp68e/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#8-ecg-one-channel-anomaly#0#7z95vbp68e/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 17, 'input_embedding_type': 0, 'seed': 42, 'past': 33, 'hidden_multiplier': 48, 'st_net_layers': 3, 'st_dropout': 0.1, 'st_funnel_factor': 1, 'encoder_layers': 1, 'encoder_size': 3, 'encoder_dropout': 0.1, 'encoder_channel_depth': 4, 'input_shape': [2785, 8], 'hist_shape': [2785, 33, 8]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23146542,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#8-ecg-one-channel-anomaly#0#7z95vbp68e/
fsb,2-std_cut_wave-stdRatio_2-stdPast_70-no-anomaly,tcNF-base,74,0,0.91,0.99,0.99,0.01,0.00,[0.9097788937713609],[0.992223515963386],[0.9890655827773682],[0.012539184952978056],[0.0008453812039353406],tcNF-base#2-std_cut_wave-stdRatio_2-stdPast_70-no-anomaly#0#welx0pju9y,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-std_cut_wave-stdRatio_2-stdPast_70-no-anomaly#0#welx0pju9y/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-std_cut_wave-stdRatio_2-stdPast_70-no-anomaly#0#welx0pju9y/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-std_cut_wave-stdRatio_2-stdPast_70-no-anomaly#0#welx0pju9y/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 17, 'input_embedding_type': 0, 'seed': 30, 'past': 74, 'hidden_multiplier': 28, 'st_net_layers': 5, 'st_dropout': 0.1, 'st_funnel_factor': 2, 'input_shape': [4785, 2], 'hist_shape': [4785, 74, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23145541,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-base#2-std_cut_wave-stdRatio_2-stdPast_70-no-anomaly#0#welx0pju9y/
fsb,4-ecg-one-channel-amplitude-anomaly,tcNF-mlp,95,0,0.75,0.79,0.76,0.65,0.44,[0.7486423357664234],[0.788808559214434],[0.7605581410501667],[0.6496815286624203],[0.4354330708661417],tcNF-mlp#4-ecg-one-channel-amplitude-anomaly#0#m3p2a9b5g7,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#4-ecg-one-channel-amplitude-anomaly#0#m3p2a9b5g7/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#4-ecg-one-channel-amplitude-anomaly#0#m3p2a9b5g7/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#4-ecg-one-channel-amplitude-anomaly#0#m3p2a9b5g7/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 20, 'input_embedding_type': 0, 'seed': 69, 'past': 95, 'hidden_multiplier': 27, 'st_net_layers': 2, 'st_dropout': 0.4, 'st_funnel_factor': 4, 'encoder_layers': 1, 'encoder_dropout': 0.6, 'encoder_compression_factor': 10, 'input_shape': [785, 4], 'hist_shape': [785, 95, 4]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23148190,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#4-ecg-one-channel-amplitude-anomaly#0#m3p2a9b5g7/
fsb,4-rw-all-channels-anomaly,tcNF-cnn,10,0,0.85,0.86,0.82,0.10,0.33,[0.8503225806451613],[0.8605772255193651],[0.8213393782276506],[0.09944751381215469],[0.32857142857142857],tcNF-cnn#4-rw-all-channels-anomaly#0#e8uays2l1r,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#4-rw-all-channels-anomaly#0#e8uays2l1r/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#4-rw-all-channels-anomaly#0#e8uays2l1r/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#4-rw-all-channels-anomaly#0#e8uays2l1r/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 5, 'input_embedding_type': 0, 'seed': 42, 'past': 10, 'hidden_multiplier': 12, 'st_net_layers': 3, 'st_dropout': 0.8, 'st_funnel_factor': 5, 'encoder_layers': 1, 'encoder_size': 5, 'encoder_dropout': 0.5, 'encoder_channel_depth': 5, 'input_shape': [785, 4], 'hist_shape': [785, 10, 4]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23146483,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#4-rw-all-channels-anomaly#0#e8uays2l1r/
fsb,4-rw-all-channels-anomaly-no-anomaly,tcNF-cnn,113,0,0.77,0.88,0.89,0.08,0.05,[0.7747096774193548],[0.879494585886271],[0.890668244788554],[0.08035714285714286],[0.04975363538036295],tcNF-cnn#4-rw-all-channels-anomaly-no-anomaly#0#6g72kjbq0d,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#4-rw-all-channels-anomaly-no-anomaly#0#6g72kjbq0d/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#4-rw-all-channels-anomaly-no-anomaly#0#6g72kjbq0d/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#4-rw-all-channels-anomaly-no-anomaly#0#6g72kjbq0d/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 17, 'input_embedding_type': 0, 'seed': 67, 'past': 113, 'hidden_multiplier': 43, 'st_net_layers': 7, 'st_dropout': 0.1, 'st_funnel_factor': 7, 'encoder_layers': 5, 'encoder_size': 4, 'encoder_dropout': 0.6, 'encoder_channel_depth': 5, 'input_shape': [785, 4], 'hist_shape': [785, 113, 4]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23146483,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#4-rw-all-channels-anomaly-no-anomaly#0#6g72kjbq0d/
fsb,4-cbf-all-channel-anomaly,tcNF-mlp,36,0,0.69,0.84,0.78,0.30,0.19,[0.6912208201892744],[0.8403689320759008],[0.7778107485803363],[0.29523809523809524],[0.1925244096457572],tcNF-mlp#4-cbf-all-channel-anomaly#0#9ike0cnd1g,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#4-cbf-all-channel-anomaly#0#9ike0cnd1g/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#4-cbf-all-channel-anomaly#0#9ike0cnd1g/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#4-cbf-all-channel-anomaly#0#9ike0cnd1g/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 3, 'input_embedding_type': 0, 'seed': 32, 'past': 36, 'hidden_multiplier': 36, 'st_net_layers': 6, 'st_dropout': 0.1, 'st_funnel_factor': 2, 'encoder_layers': 2, 'encoder_dropout': 0.4, 'encoder_compression_factor': 10, 'input_shape': [1785, 4], 'hist_shape': [1785, 36, 4]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23148190,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-mlp#4-cbf-all-channel-anomaly#0#9ike0cnd1g/
fsb,2-wave-light-off-synced-one-channel,tcNF-cnn,10,0,0.66,0.41,0.48,0.05,0.09,[0.6606990622335891],[0.41083920376903016],[0.4754834243306202],[0.05],[0.09032258064516129],tcNF-cnn#2-wave-light-off-synced-one-channel#0#0ap2hkucmq,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-wave-light-off-synced-one-channel#0#0ap2hkucmq/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-wave-light-off-synced-one-channel#0#0ap2hkucmq/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-wave-light-off-synced-one-channel#0#0ap2hkucmq/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 11, 'input_embedding_type': 0, 'seed': 81, 'past': 10, 'hidden_multiplier': 31, 'st_net_layers': 3, 'st_dropout': 0.3, 'st_funnel_factor': 4, 'encoder_layers': 1, 'encoder_size': 3, 'encoder_dropout': 0.3, 'encoder_channel_depth': 4, 'input_shape': [785, 2], 'hist_shape': [785, 10, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23146419,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-wave-light-off-synced-one-channel#0#0ap2hkucmq/
fsb,2-sine-one-channel-frequency-anomaly-no-anomaly,tcNF-cnn,15,0,0.46,0.67,0.65,0.02,0.04,[0.4588387096774193],[0.6713433318575388],[0.6541426716230925],[0.023952095808383235],[0.0356687898089172],tcNF-cnn#2-sine-one-channel-frequency-anomaly-no-anomaly#0#4nt2pa9k1j,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-sine-one-channel-frequency-anomaly-no-anomaly#0#4nt2pa9k1j/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-sine-one-channel-frequency-anomaly-no-anomaly#0#4nt2pa9k1j/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-sine-one-channel-frequency-anomaly-no-anomaly#0#4nt2pa9k1j/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 8, 'input_embedding_type': 0, 'seed': 76, 'past': 15, 'hidden_multiplier': 44, 'st_net_layers': 7, 'st_dropout': 0.5, 'st_funnel_factor': 2, 'encoder_layers': 3, 'encoder_size': 7, 'encoder_dropout': 0.1, 'encoder_channel_depth': 8, 'input_shape': [785, 2], 'hist_shape': [785, 15, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23145726,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-sine-one-channel-frequency-anomaly-no-anomaly#0#4nt2pa9k1j/
fsb,2-wave-one-channel,tcNF-cnn,12,1,"0.92, 0.89","0.75, 0.79","0.72, 0.72","0.02, 0.50","0.01, 0.64","[0.9215686274509803, 0.8857630008525149]","[0.7488632380030679, 0.7884827137311331]","[0.7213917158268154, 0.7165936181798304]","[0.021164021164021163, 0.5]","[0.0076521739130434785, 0.6363636363636364]",tcNF-cnn#2-wave-one-channel#0#b7pcxj5a8o,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-wave-one-channel#0#b7pcxj5a8o/*overview.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-wave-one-channel#0#b7pcxj5a8o/*latent_space.png,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-wave-one-channel#0#b7pcxj5a8o/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 13, 'input_embedding_type': 0, 'seed': 85, 'past': 12, 'hidden_multiplier': 35, 'st_net_layers': 5, 'st_dropout': 0.1, 'st_funnel_factor': 10, 'encoder_layers': 1, 'encoder_size': 6, 'encoder_dropout': 0.4, 'encoder_channel_depth': 6, 'input_shape': [785, 2], 'hist_shape': [785, 12, 2]}",TFselfopt_selective_loop_v1_fsb_cc_re1-fsb,fixing_selective_loop_v1_fsb,23146419,../results/TFselfopt_selective_loop_v1_fsb_cc_re1-fsb/tcNF-cnn#2-wave-one-channel#0#b7pcxj5a8o/
